17681559226,1768155922620169913966131537380212941600
56132646467211954801142455133946,5613264646721195480114245513394638238590
86381749594,8638174959428489201352009095100786494186
reacti,reactionary
masque,masquerades
enticement,enticements
12567030787188510933634448014,1256703078718851093363444801496752406185
043456066966456899746910373,0434560669664568997469103739877128915933
ineffect,ineffectual
76152048829690910468916767155,7615204882969091046891676715553733466225
6100870250132945332535,6100870250132945332535804568928570724120
734891518965002,7348915189650027442328981181709248273610
31424176501479801878582157687930630011,3142417650147980187858215768793063001153
0061488325454,0061488325454528199082562388058720428439
myster,mystery
2414019075468160777097792057938389537,2414019075468160777097792057938389537819
dismal,dismally
6756610358893134838,6756610358893134838005127364111573045992
94155,9415531513869887818372322713640117558813
575342,5753422310054715341281095702487081265431
868984781113832805494049051976,8689847811138328054940490519768008320299
56112290181284710137917215124667,5611229018128471013791721512466742850006
96592918502940131600651124395297,9659291850294013160065112439529787436422
luxuriousn,luxuriousness
84425056953696770,8442505695369677078544996996794686445490
87380126740538923612230370779727025,8738012674053892361223037077972702519134
9622093675058841609752282328250,9622093675058841609752282328250433712970
561122901812847101379,5611229018128471013791721512466742850006
931053144471668835182920,9310531444716688351829205143436092924931
391706777984152914,3917067779841529149397403158167896865448
187933907614207467028867968594985439789,1879339076142074670288679685949854397894
_slaveholdi,_slaveholding
1664172108314055186413330222478,1664172108314055186413330222478711851181
6653636603700758810044,6653636603700758810044502657349351277074
kid,kids
2726354601912460800451,2726354601912460800451608108641835539669
42700552744,4270055274468359151840373309373580494342
82916741970151255978257270,8291674197015125597825727074064318086014
285331794353507340189119363854,2853317943535073401891193638546730000660
2617971928,2617971928047139600689163828665277009752
kil,kill
223438854123179481388550075,2234388541231794813885500756893811249353
42616522308669,4261652230866973145114120356599169341030
suscepti,susceptible
kit,kitchen
overseei,overseeing
47786,4778681499030978765900869583480043137176
946853678231060979215993,9468536782310609792159936001994623799343
87317617323235263605,8731761732323526360583817315103459573653
0825756785507020555105572381878574650,0825756785507020555105572381878574650371
applicabl,applicable
847592308572536861360,8475923085725368613605356762146929424264
7632344291124231136860372451,7632344291124231136860372451443876580127
46506844813956166,4650684481395616672207292612101646923390
implementa,implementation
90394751680177099001293911378812,9039475168017709900129391137881248534255
629337591517839234130311,6293375915178392341303110543328703526599
23065162679744,2306516267974471185795150657386850408822
diplo,diplomat
41369230229313,4136923022931397511437024048302273576290
942304940038440622,9423049400384406226144495725166310170806
1211601239235,1211601239235679307823190770288415814605
underbrus,underbrush
freeboot,freebooter
0523,0523918754374252658168500305230187709615
inforce,inforced
341158193461833669216,3411581934618336692169573605081585080837
despoti,despotic
1898635282709231304708921,1898635282709231304708921568475820775303
12680314184562687225811320,1268031418456268722581132040056433413524
0527,0527846692799840031378789965256351268853
957654240171145103939279802909976,9576542401711451039392798029099760490442
flutte,fluttered
85821217202312741670097403,8582121720231274167009740351431532131803
622154,6221541
incontrov,incontrovertibly
58272271232503142071248,5827227123250314207124881002906972263111
60404084837961907,6040408483796190725421658694094866820923
57110,5711016264847833741198041625940813327229
232527057200530398828949903425956,2325270572005303988289499034259566232975
0380976919326064376087432093856,0380976919326064376087432093856028156428
24715366811456665969,2471536681145666596959735075972188416698
66045588965683206701337,6604558896568320670133750574503887211133
992433,9924333943609362233903214993572625074806
subscr,subscribe
154075637702227,1540756377022274013584110907607846478007
7072315968334322509070204019030503595,7072315968334322509070204019030503595891
33519546838335349,3351954683833534980150326935979816746323
autobiographica,autobiographical
habitati,habitation
508591512,5085915126581214382337107294914808847235
382193,3821939520292791797324709455969101640298
overhear,overheard
56429711334181497218,5642971133418149721807804046507765720445
lean,leaning
0541,0541334053922000113786300945560688166740
pandemoniu,pandemonium
lear,learn
506007543655257,5060075436552575890554655240210341286212
leav,leave
9580591237612512030109838678411957,9580591237612512030109838678411957258877
531900176,5319001764272227510394460996414393226725
558040066982523191225570519133631407,5580400669825231912255705191336314072113
kna,knaves
audac,audacious
92714563549061303107208,9271456354906130310720851038375051011574
106398687036682632990505777062663978684,1063986870366826329905057770626639786845
8917105050385633650354516643,8917105050385633650354516643177448964006
kne,knew
kni,knife
754462206118649912724964379987,7544622061186499127249643799875806537850
8624279864114,8624279864114379284356205759555001443080
leaf,leafy
84729,8472929090154685591637926961968410006765
708285941,7082859417475114926179367379999220181789
anecdot,anecdote
knu,knuckles
291710931802823,2917109318028235504255365399716605475390
indefati,indefatigable
36026047890761945591820289365770116416,3602604789076194559182028936577011641688
subversio,subversion
squirear,squirearchy
barouch,barouches
187933907614207467028867968,1879339076142074670288679685949854397894
passage,passages
6425336666311433321645213882557,6425336666311433321645213882557346329366
08827733914,0882773391472820637945122602945157073671
1772287129164002237230234809,1772287129164002237230234809031485343677
kor,koran
050036075883272488678793,0500360758832724886787932409338007186415
kov,kovacs
foretast,foretaste
14171210344608427161661900125719587,1417121034460842716166190012571958707932
0563,0563772002342781180262150269179040048800
3750798405,3750798405112665897301814932106195076900
23252705720053039882894990342595662,2325270572005303988289499034259566232975
lect,lecture
04459626,0445962632793463772115102854547231288003
78236888855753250662,7823688885575325066254262367702604215835
schnei,schneider
3475499431740580563099143218,3475499431740580563099143218212547336281
103631218991242173395506887,1036312189912421733955068877864313075002
varnishi,varnishing
4511838669964622788855817353221326,4511838669964622788855817353221326876634
appreciativ,appreciative
0009640631540701,0009640631540701820289244667315059736321
1061344455441,1061344455441921013361729962856948991933
623125350606853765142311534966,6231253506068537651423115349665683715116
1046554389165150954187306071015,1046554389165150954187306071015034430609
segregat,segregate
00333035253414323002428824805139,0033303525341432300242882480513966314466
292912663031697058740921,2929126630316970587409214456472022710796
213081189135002796549103448,2130811891350027965491034480615017040726
64058078108186573376681578,6405807810818657337668157893827656450642
2272181694051590421708921042875521,2272181694051590421708921042875521886583
0574,0574450289224688628533654221381572213116
234797626736,2347976267368985547494427794991656010852
affectionat,affectionate
35413060,3541306067213604600038966109364709514141
467064368340504749943,4670643683405047499433398022856103130830
469501846214073649391736625493778301407,4695018462140736493917366254937783014074
aragor,aragorn
726468526486917294,7264685264869172948414153004604004299585
sadnes,sadness
699949180470780496764486889980902123,6999491804707804967644868899809021237357
unreliab,unreliable
17925229941744785518999509895999987741,1792522994174478551899950989599998774109
61858511535088099982004827,6185851153508809998200482761808307209649
patronym,patronymic
64239377322245386659928615514753,6423937732224538665992861551475342773370
egotisti,egotistical
197728545662292446164,1977285456622924461644497284597867711574
4002113207421986429173836791,4002113207421986429173836791762328264446
8830579306577033,8830579306577033314985100683571356243418
0585,0585514447713386823144995479293381312599
leer,leering
851784038773326247051945050419,8517840387733262470519450504198477420141
514914539509810013,5149145395098100138873792637996487372839
82125,8212598055075485123231333130062149004270
kra,kramer
74264433661217401176691491923557,7426443366121740117669149192355709056448
conject,conjecture
presumptuo,presumptuous
kre,krempe
528639419599,5286394195993455684156344577951727033374
speedil,speedily
wedl,wedlock
3460245542470283753000337254039,3460245542470283753000337254039100859976
kri,kristin
2073826097180458265687043623,2073826097180458265687043623935757495737
360260478907,3602604789076194559182028936577011641688
handwritin,handwriting
unacknowl,unacknowledged
8522218307553061183933269341,8522218307553061183933269341644594153426
4314688429884126160426822488230977885,4314688429884126160426822488230977885564
accompli,accomplish
56429711334181497218078040465077,5642971133418149721807804046507765720445
3631358538902366255728542451601,3631358538902366255728542451601808048716
9039475168017709900129391137881248,9039475168017709900129391137881248534255
3541306,3541306067213604600038966109364709514141
wedd,wedding
2531520,2531520961836908887070167683964243781405
8943903971771951806990869,8943903971771951806990869986066365832322
weissm,weissman
14484495538977286966010378415203906628,1448449553897728696601037841520390662890
7675985442715277884438367601499128973,7675985442715277884438367601499128973582
0997272282401529366309,0997272282401529366309489106796329673550
pillo,pillowed
87788853110278169508,8778885311027816950875457403846075946169
208398245945766133427105649571935644315,2083982459457661334271056495719356443156
6590916659,6590916659612402021778558854876176161989
6554490129530972889637,6554490129530972889637677133538424297153
6746537,6746537028746606258434632970830372598049
1866081937489686999613014869246944,1866081937489686999613014869246944824207
disea,disease
35958,3595862871066549628259953512719324463579
19294973616594425,1929497361659442594717547651352052450725
36826641355414480489977,3682664135541448048997721373174119199970
solic,solicit
5627827759878813649,5627827759878813649195125748332879377157
9576542401711451039392798,9576542401711451039392798029099760490442
6562481878200276996373415588000086,6562481878200276996373415588000086785256
narrative,narratives
5292735847582937522487377937899136,5292735847582937522487377937899136764642
legh,leghorn
minicomputer,minicomputers
overca,overcame
23971,2397119228144507355883733240578148626622
20898374091788534417,2089837409178853441752306471503027839797
conspirator,conspirators
aege,aegeus
readnew,readnews
37907750266020114814935482228916,3790775026602011481493548222891666364078
35943,3594328274275983382931099806461605360243
935258,9352580382422737761243690870987518914904
tickli,ticklish
01352056151034898218737702450635833142,0135205615103489821873770245063583314243
586323231273089,5863232312730890986156077738600698403526
328362,3283621019282293724359028300388444570138
algorith,algorithm
872280520828676300361091,8722805208286763003610917345086321330336
732554,7325543372980735616998611019084720966007
statute,statutes
tickle,tickled
77451431928382431,7745143192838243118326326507953037117780
6000274250272245157090,6000274250272245157090630449636923093838
antholog,anthology
example,examples
62567857535423,6256785753542399474279194425446646433155
855737764,8557377644140970809457456248548677049043
95342762338253943,9534276233825394399002249897288366026392
scutcheo,scutcheon
44285848706943070997565679491,4428584870694307099756567949198418996425
75155063998101646641459210240683829460,7515506399810164664145921024068382946032
5881905674216306152341678,5881905674216306152341678947605687927715
13405127375570391806822344,1340512737557039180682234471816793932912
662770479333289322136141858785972,6627704793332893221361418587859727716856
8010067948926855360944990,8010067948926855360944990373928383520627
314241765014,3142417650147980187858215768793063001153
fortre,fortress
829167419701512559,8291674197015125597825727074064318086014
537530160,5375301609214221959406387870747879911949
1148520549336793686843083240412678,1148520549336793686843083240412678922092
6636937503536869945455039287,6636937503536869945455039287444994032832
disfr,disfranchise
333110831711807234044326813737231,3331108317118072340443268137372312096690
4291990,4291990696311739778787508156022736882496
tickin,ticking
95805912376125120301098386,9580591237612512030109838678411957258877
9469369473222716,9469369473222716707489728504641953929664
85173941,8517394189466510943745768270782209928468
78267853872159,7826785387215920936255817889813416247486
193733015641232,1937330156412327718539565493242297795301
863186352870837998456,8631863528708379984569261998179452336408
124764518508091639114592960711563442043,1247645185080916391145929607115634420434
2917109318028235504255365399716605475,2917109318028235504255365399716605475390
throw,thrown
72919,7291964034093571225623659496432076928058
301173680521874326542606370,3011736805218743265426063700710595364425
66931345752840118737468546916206489,6693134575284011873746854691620648991164
92058705150,9205870515074254852744810154541079359513
556095,5560955351079987185041352121321534713770
85424412805997,8542441280599762850548891309833176188498
overfl,overflowed
procras,procrastinate
employme,employment
colonisatio,colonisation
reptyl,reptyle
unprecedente,unprecedented
holst,holster
771533737446465211874481748868710652,7715337374464652118744817488687106523111
1818271276125025241876177485,1818271276125025241876177485994084521492
0075945462815492355060864,0075945462815492355060864815579289619696
516814462767090345045746099,5168144627670903450457460997444500166918
3952678073545,3952678073545797003070511636825194877011
shrivelle,shrivelled
38562489201300107824621,3856248920130010782462165136989511064611
1887879542641820145369,1887879542641820145369659962842686882363
09965671335077119058,0996567133507711905899945951923990615156
repugna,repugnance
serviceabl,serviceable
nightmar,nightmare
498946787350929581,4989467873509295816526320722589923687684
5753422310,5753422310054715341281095702487081265431
resistl,resistless
15871869255386061647798340254,1587186925538606164779834025435128439612
21288474099295370405469622265472,2128847409929537040546962226547278807248
dismounti,dismounting
3165140662291712234293758061439934,3165140662291712234293758061439934849143
dismounte,dismounted
174189688354813164399,1741896883548131643997437764158365242234
4190752431332390340490,4190752431332390340490819523304438955906
8485977112648035,8485977112648035237602546971430931663653
worshi,worship
50900011637191149948520248215863962162,5090001163719114994852024821586396216294
leng,length
8413190463683321791150591078138982,8413190463683321791150591078138982610262
disco,discovered
leno,lenox
96264487720560,9626448772056043078634808885709143464793
loneso,lonesomer
59989,5998990248299853826140395410812427393530
14169283681902551510865746377,1416928368190255151086574637721112523897
094199903737212462016770305177903,0941999037372124620167703051779035295279
262853294710556026704133845005078273,2628532947105560267041338450050782739064
124428417625,1244284176256230139538669970308943645907
tranquillize,tranquillized
464823530835401323329248,4648235308354013233292486403731800319520
welt,weltering
concentrati,concentration
307099566226620303182649365733,3070995662266203031826493657336984195557
concentrate,concentrated
7907192546246309,7907192546246309055749298781661271916548
16974597,1697459750385168871120377476315773118313
5331904743954740664015260871940915,5331904743954740664015260871940915743955
70631739,7063173956124484137457827343763301018534
647133049543555,6471330495435550447902771286900956433579
324930028040186772,3249300280401867723910288097866605651183
647294090135435640927796937984,6472940901354356409277969379842065738891
794327485714882782160884476570,7943274857148827821608844765700041403499
well,welladay
335459489854184955025169,3354594898541849550251690616888419122873
85827403696553293622360905,8582740369655329362236090572479794734434
treacherou,treacherous
59552773490717837934216370120500545132,5955277349071783793421637012050054513263
36720845931643949418,3672084593164394941881138607974670134709
4456548526356617201,4456548526356617201975630015800497902234
pioneer,pioneering
406092824301254620138060326081219428,4060928243012546201380603260812194287684
77969738905149411200109341400737940,7796973890514941120010934140073794061859
untime,untimely
808126553997367591679,8081265539973675916799759010867483920062
regener,regeneration
585705785541921773050534268,5857057855419217730505342687533799076038
sunburne,sunburned
08453580397402777950720518934,0845358039740277795072051893487170722955
incredi,incredible
2255216359325,2255216359325125768382924978090431102048
propor,proportion
378324229241856,3783242292418562564425502267215598027401
21338968617359245092080146531252,2133896861735924509208014653125297779661
377368,3773682405109025837593451700153405222661
8141606,8141606391312359753503903200775295873924
leop,leopard
incredu,incredulous
grovelin,groveling
45118386699646227888558173532213,4511838669964622788855817353221326876634
overki,overkind
capabi,capability
9687528340516906974194257614673,9687528340516906974194257614673978110715
37717054747250269417329828904002393,3771705474725026941732982890400239372879
6778172979069,6778172979069471475901826482476111241455
5681242936,5681242936427474153815692219503331560151
5254063691285010599912,5254063691285010599912421270508133194975
4826375270813531055708180496424985,4826375270813531055708180496424985846461
grovelli,grovelling
propri,proprietary
3215552420465941008141835112017,3215552420465941008141835112017419685343
40535413005,4053541300504824049966469785580026289318
philanthropi,philanthropist
2600436885,2600436885088171572386698422422010249505
9303412376248380175840467851210698290,9303412376248380175840467851210698290605
67474918016345667888810782,6747491801634566788881078210115182631487
70834819721448889879067650379,7083481972144888987906765037959036696724
6256785753542399474279194425446646433,6256785753542399474279194425446646433155
currie,curried
8045704,8045704038082077035738758852597604243460
listeni,listening
682371936480021732857349,6823719364800217328573493594756433412994
26465913203560121,2646591320356012187593379163966643728283
othell,othello
4473254373100206273846681235169,4473254373100206273846681235169101635925
999749526,9997495267988010745764665383774004374636
57043390553570168653120526495614857,5704339055357016865312052649561485724925
992060412600498658950272471,9920604126004986589502724713314676372220
98523091904649672602434112703456,9852309190464967260243411270345611114149
supercompt,supercompter
7786984177356031181116775638,7786984177356031181116775638725899115168
0493705150,0493705150736776462984497168212199419827
0346841574431277398110441867620329,0346841574431277398110441867620329544754
8205467856711479730,8205467856711479730650770354756205674283
77169584195631095777485,7716958419563109577748529579836844756803
3595862871066549,3595862871066549628259953512719324463579
48127848510041447845416464568496606699,4812784851004144784541646456849660669913
1432723445780681992582320285,1432723445780681992582320285139823711892
70995740778678934931197520423792502285,7099574077867893493119752042379250228513
trustwor,trustworthy
hostili,hostility
furbelow,furbelows
47973,4797346759931594651478702506527108350878
gregar,gregariousness
08838267618458756361026,0883826761845875636102643518295181539245
638221352,6382213521383977913844332564428849087291
1001772437840,1001772437840167723166802004162547244179
720593,7205935530520700706072233999463990571311
employee,employees
pray,prayer
republ,republic
varni,varnishing
lac,lack
lag,lagged
76568242478647361,7656824247864736176671770647002431119711
holle,hollerin
erbo,erborne
lak,lake
holla,holland
astoun,astounding
burges,burgesses
14180622222,1418062222234571856794150729952620108620
245516508,2455165080886442121211391435245393522552
359163324709918,3591633247099185942520392818083953020434
1768218355008,1768218355008829647410655814882049239533
5004758526,5004758526029792930615991344489834197358
prai,praise
molasse,molasses
las,last
6257875620364294270257512121137330213,6257875620364294270257512121137330213811
law,laws
lesp,lespenard
listene,listened
211862331827861446472,2118623318278614464727795523218635916551
8357839017934997137909136967064976371,8357839017934997137909136967064976371272
08358,0835842613381142623855420315774246613108
aetn,aetna
019644296537064308866092526881154,0196442965370643088660925268811549596291
89860179465872,8986017946587214444951988015508040425064
roncesv,roncesvalles
3489006985115034853695,3489006985115034853695444615421612832417
09406147937240008842,0940614793724000884215353586205278012501
moustac,moustache
091988591255634113084945706759,0919885912556341130849457067599032002751
3584384057673298268163448646707439990,3584384057673298268163448646707439990917
19373301564123277185395654932,1937330156412327718539565493242297795301
35405849629679678,3540584962967967813494201160033258744314
07034032401334806388514095769557147190,0703403240133480638851409576955714719036
0798120465679,0798120465679532298635737458903165400701
overpr,overproduction
0439767002586300254063526400660163171,0439767002586300254063526400660163171288
443132534771309418671717860752298137,4431325347713094186717178607522981373539
256043696061101938427238831075877716,2560436960611019384272388310758777165359
51609258845157720552328969783,5160925884515772055232896978333126427671
surfei,surfeited
600238582806931489222314,6002385828069314892223145775878379156490
125776324473894520516369385851364842,1257763244738945205163693858513648425996
overbea,overbears
30210273921378,3021027392137884152504757045338780024673
capitulate,capitulated
7252126542,7252126542502898612259306484105898847129
47940,4794049092601715727439368569721862936007
solom,solomon
8834701025526205,8834701025526205231231721525406257163677
0493833148980,0493833148980338548909468685130789292064
585705785541921773050534268753379907,5857057855419217730505342687533799076038
9669365,9669365218674805943569985859699554089329
736743057451,7367430574518726541401644692457679218575
61426859221389930549806453991445,6142685922138993054980645399144588692472
355806178566807584910801858056955,3558061785668075849108018580569556799018
785020500038,7850205000386300365262188006709266741048
88912686,8891268679281239114888003672072973080135
7348915189650027442328981,7348915189650027442328981181709248273610
wett,wetted
431022706137591368056518861,4310227061375913680565188613134583079907
225521635932512576838292497809,2255216359325125768382924978090431102048
831778694777804964343991762549216,8317786947778049643439917625492165006086
lambl,lamblike
prey,preyed
015544321686169053705463017615,0155443216861690537054630176154809626620
overarc,overarching
lec,lecture
0914125388918087,0914125388918087968538960627860118193099
8212598055075485,8212598055075485123231333130062149004270
leg,legal
38746248313850214980401681,3874624831385021498040168194079568721926
054444813209326658298685065912557,0544448132093266582986850659125571745568
pree,preening
leo,leopard
3671090592361,3671090592361551138604472463787212446125
69283,6928309190601737076465465568341320755631
1194754452,1194754452132173222587555048979926746854
les,less
5219148498992040000731,5219148498992040000731067236994465524602
prem,premises
lew,lewis
88912686792812391148880036720729730801,8891268679281239114888003672072973080135
2265412913204052279071212820653775,2265412913204052279071212820653775058280
prea,preaching
figge,figgers
70281,7028150678628108252432229799853917598451
oversi,oversized
005019504520135020018028150693324,0050195045201350200180281506933241918267
11196392794106961946542648000676172,1119639279410696194654264800067617276181
importantl,importantly
6530166683167802698738607554,6530166683167802698738607554237482985482
enroll,enrolled
overse,overseer
05668837696422,0566883769642298255011950658378431252321
70776355598692849016287686996,7077635559869284901628768699628053790181
993379048711339558848523424025500235,9933790487113395588485234240255002352200
89791158370934193704411551219201,8979115837093419370441155121920117164880
sourin,souring
wriggl,wriggling
91672227371843038526310,9167222737184303852631072660000473678724
4982076074782702588614099760507880367,4982076074782702588614099760507880367067
radica,radical
situation,situations
167933996328330131638508309679427929345,1679339963283301316385083096794279293455
742057182854090136325721,7420571828540901363257214375920546404718
handkerch,handkerchief
46623709226468096712,4662370922646809671254061869502143176211
711176761047774971666890152163,7111767610477749716668901521638389743117
presb,presbyterian
484666132,4846661327990825430544929552859493279381
whirlwin,whirlwind
0404868220007234403502,0404868220007234403502544820283425418788
clar,clarifying
1654803001453592125,1654803001453592125506964053452638234521
clan,clanking
6358748473501590215522120388,6358748473501590215522120388281168021413
chalki,chalking
2908971965527,2908971965527824577028308532173374159393
disqu,disquieted
insurance,insurances
51681446276709034504574609974445,5168144627670903450457460997444500166918
382893732153,3828937321531281879754113921941560663162
libert,liberty
47383331510,4738333151014683952964113973296724579335
946863533391758,9468635333917587374465520060088199752940
lic,license
01729390730335,0172939073033508690209225191244473932783
36313585389023662557,3631358538902366255728542451601808048716
569342608537623098104717182694,5693426085376230981047171826940937686754
lig,light
registere,registered
lik,like
almos,almost
24169076943166,2416907694316685742425225090269390348148
8413190463683,8413190463683321791150591078138982610262
174091736360623654644584763846478695205,1740917363606236546445847638464786952054
prim,primitive
lio,lion
31651406622917122,3165140662291712234293758061439934849143
lis,list
54306426,5430642613425266847259491431423939884543
authorit,authority
67781729790694714759018264824761112,6778172979069471475901826482476111241455
61858511535088099982004827618083072096,6185851153508809998200482761808307209649
45643321,4564332110431948214212997931881046363995
landsca,landscape
prie,priest
78331513186758915668300,7833151318675891566830067921021594733685
23971192281445073,2397119228144507355883733240578148626622
verbat,verbatim
1182195745017010605938433651945862836,1182195745017010605938433651945862836068
displ,displaying
steepe,steeped
overwe,overweigh
441633706657315023,4416337066573150237126843581984154103154
48699160771111315697253929,4869916077111131569725392943756732215758
051115103543674778,0511151035436747781077850057271818080966
403612972999291263,4036129729992912630842812149152469877429
selfishnes,selfishness
3484633179,3484633179219044946529230214692597565663
97185976897042759041500946595252,9718597689704275904150094659525276348762
949925,9499254527903372963616265897603949857674
21287,2128768905459635863693448797497848411232
previ,previous
hesitan,hesitancy
1565980816946116793744256632446567,1565980816946116793744256632446567996063
preve,prevent
0908767882300064337725657385010,0908767882300064337725657385010969899058
423142980778956170512569300518042,4231429807789561705125693005180428747236
766123782,7661237826975063430472632784537190244479
preva,prevail
971851462386,9718514623865421671429236191647402172547
000503117343920732,0005031173439207321139080329363447972735
apostro,apostrophizing
21837136059718025940870615534713104,2183713605971802594087061553471310448227
disso,dissolution
nixpu,nixpub
0106427698596232604018637335728466795,0106427698596232604018637335728466795312
2183713605971802594087061553471310,2183713605971802594087061553471310448227
792336938216601070287265193814384,7923369382166010702872651938143844844532
20898374091788534417523064,2089837409178853441752306471503027839797
854091787866882694760278185,8540917878668826947602781853283155445565
fashio,fashion
9586313826832,9586313826832914771163963370924003168945
0633,0633942321762570076323139159349709946933
0837471469784580555061591453950,0837471469784580555061591453950643731640
0061488325454528199082562388058720,0061488325454528199082562388058720428439
clev,cleveland
82054678567114797306507703547562056,8205467856711479730650770354756205674283
1963126752689163621,1963126752689163621363510326480772329149
32883144032279804,3288314403227980492741044039217614384057
inexting,inextinguishable
cler,clerval
21294,2129491671958119357912031625143440965031
clen,clenched
bespr,besprinkled
029493307384717544753761937017,0294933073847175447537619370178829763824
8584961300372381903251622255707,8584961300372381903251622255707299757107
threa,threatened
2646591320,2646591320356012187593379163966643728283
55623580986725638,5562358098672563820056521551995179355106
97231781715437219210,9723178171543721921039466384737156302267
582722712325031420712,5827227123250314207124881002906972263111
three,threefold
331306109510294140865574071074640401937,3313061095102941408655740710746404019373
disma,dismal
23237467337714745816255,2323746733771474581625530698032499033676
95906254446474331759999,9590625444647433175999968516366030521642
dismi,dismissed
12592936684059137005952691493442186,1259293668405913700595269149344218618917
sluggis,sluggish
387462483138502149804016819407956,3874624831385021498040168194079568721926
87788853110,8778885311027816950875457403846075946169
despondi,desponding
6248616409,6248616409386452521779352899475784962552
6634838358967034091155,6634838358967034091155130878201387234947
22343885412317948138855007568938112493,2234388541231794813885500756893811249353
1947457023582954813657818,1947457023582954813657818098679440202202
195846106559633272834856095703055725,1958461065596332728348560957030557250249
8542735985913041,8542735985913041306918279258584509440150
10017724378,1001772437840167723166802004162547244179
2195072693375502358215,2195072693375502358215614249945382347811
solac,solace
loa,load
269582,2695826544782056729877564263253215942944
recogn,recognized
223187706539527578387445422912996,2231877065395275783874454229129966623016
loe,loeb
disow,disowned
781563,7815639779963195741262763401113013508272
868984781113832805494049,8689847811138328054940490519768008320299
loi,loin
9146870159735868589015297010347,9146870159735868589015297010347780503292
6518265456343828511591,6518265456343828511591376315695198952302
translator,translators
006538050845325724315,0065380508453257243155365442206766135233
civilizati,civilization
3226819247351364,3226819247351364635675861121295307464477
61479452473,6147945247390128028426466892294556649586
706317395612448413745,7063173956124484137457827343763301018534
telecomm,telecommunications
pros,prospect
lou,loud
0662,0662586171172949803824887998650406156397
proo,proofread
loy,loyal
3719869591645186,3719869591645186943232424640440167238197
locomoti,locomotive
desponde,despondency
9538099681072143012394693,9538099681072143012394693530931524054081
5672006283974482871329822395757910542,5672006283974482871329822395757910542081
08735762610069230213595808381452906,0873576261006923021359580838145290642217
3024850235732214597843282641,3024850235732214597843282641421684878721
63789586524546281343928933836,6378958652454628134392893383651565369924
promotiona,promotional
pilat,pilate
prow,prowling
clin,cling
9014,9014292858678172404424804932375033095700
proc,proceeded
70227,7022705367056307503174997881870099892510
9018,9018076406042138307308774460170842688272
4794049092601715,4794049092601715727439368569721862936007
118219574501701060593843365194,1182195745017010605938433651945862836068
clif,cliff
76706977703643,7670697770364392602243728418408832518487
482099181824522449312077768250830768282,4820991818245224493120777682508307682823
0680,0680253981841892988894303822476618640585
6048713423,6048713423704295727578625493659178054016
9381151,9381151373227536450988890313602057248176
55967095,5596709591025968620023537185887485696522
prog,progress
3809656004310586054835577394662,3809656004310586054835577394662503323003
beatene,beatenest
bagga,baggage
580981036014863644091014917,5809810360148636440910149173418307964634
disturbi,disturbing
040215,0402153401026923964977275904729573320027
3616907056148280980363243454128229968,3616907056148280980363243454128229968275
476145125815885,4761451258158856961003033708119705834445
125161760789984630103493496981494261055,1251617607899846301034934969814942610553
omniscienc,omniscience
334563732595672533543161715865333,3345637325956725335431617158653333984332
disturba,disturbance
745705694487830779458788,7457056944878307794587886506297089549984
37690893255891459814,3769089325589145981417248526582995108822
disturbe,disturbed
31972692984516683306,3197269298451668330691950507999335725916
391575424192966073123937,3915754241929660731239376354213923061787
3425017132,3425017132555881811329550409521783013946
40095899481093979832311088387692364,4009589948109397983231108838769236490221
affo,afford
797311325951610174919346,7973113259516101749193468250063285777004
recomp,recompense
69479596458580442519490511073338767994,6947959645858044251949051107333876799467
erro,errors
vestmen,vestment
experience,experienced
12149162076567699506597153447634703,1214916207656769950659715344763470320853
81150371528496705974,8115037152849670597416256282360921680751
9511878967467070733,9511878967467070733778695925655427133400
738425172293439601372,7384251722934396013721240628678363667584
387077810797440975556627807371,3870778107974409755566278073712280303500
twitchi,twitching
9271456354906130310720,9271456354906130310720851038375051011574
religi,religion
46978348320,4697834832037601161391385549993399078665
cemet,cemetery
269402159407924480541,2694021594079244805412553604313179926967
2147617551708342432434174779,2147617551708342432434174779579226338663
7923369382166010702872651938143844,7923369382166010702872651938143844844532
09972722824015,0997272282401529366309489106796329673550
208983740917885344175230647150302,2089837409178853441752306471503027839797
550026080424160562533591856230,5500260804241605625335918562309553765668
7419756608619533,7419756608619533492312940263904930982014
545562870,5455628707299684073829372186238317665247
transmissio,transmission
93975744066491,9397574406649127605188781242336831254672
absolu,absolute
70443683515285383609442955964,7044368351528538360944295596436067609022
986911,9869111405850349223915675546214246755049
69184729478580729,6918472947858072915608851039678195942983
99337904,9933790487113395588485234240255002352200
everythi,everything
985230919046,9852309190464967260243411270345611114149
pyrenee,pyrenees
2675481993546118143913367579700141,2675481993546118143913367579700141255870
2929126630316970587409214456472022710,2929126630316970587409214456472022710796
4839404675,4839404675057083479279483381332762379378
350366041699,3503660416997329725088687696640355570716
04479583,0447958316931533832382377876344426323456
950952,9509524527949914769441031612575776863713
79111641766331328852,7911164176633132885235206248792297895945
2388440716789478041470,2388440716789478041470141465107358045202
22827666430926490059224981029106875943,2282766643092649005922498102910687594345
womannes,womanness
callouse,calloused
membershi,membership
442858487069430709975656794919841,4428584870694307099756567949198418996425
9058,9058914864221279680429847253562372028878
erst,erstwhile
707602,7076022174335116273317094727659324132491
besou,besought
257396595028964,2573965950289645637766038988037941517917
pilgr,pilgrimage
ersp,erspread
7362992498125742354568439023012261,7362992498125742354568439023012261733665
1364335641324297420813726689614910956,1364335641324297420813726689614910956421
00314239735368928435294958099434465,0031423973536892843529495809943446541431
emacia,emaciated
