35129139235954529514074379,3512913923595452951407437943144900950809
4511838669964622788855,4511838669964622788855817353221326876634
96693652186748059435699858596,9669365218674805943569985859699554089329
2936507766465603712,2936507766465603712364707109272580867897
emul,emulation
usher,ushered
446292093,4462920932399941759337491789978648495814
01476196799714901416392742828895,0147619679971490141639274282889578424398
ordain,ordained
equitab,equitable
475841514170325690161784931455706,4758415141703256901617849314557069041698
6873123710180229775301,6873123710180229775301190684280440780938
62036978497345990200460688657270186,6203697849734599020046068865727018658677
7907192546246309055749298,7907192546246309055749298781661271916548
gua,guard
325242941353486993846581371758576143309,3252429413534869938465813717585761433095
gue,guest
gui,guide
215750567299912741771492796088315,2157505672999127417714927960883150235869
0798120465679532298635737458903165400,0798120465679532298635737458903165400701
waiv,waive
061203337628695337924,0612033376286953379243954715539421312102
11196392794106,1119639279410696194654264800067617276181
egyptian,egyptians
agricul,agriculture
3346001116935570202257224427729,3346001116935570202257224427729502638405
043456066966456899746,0434560669664568997469103739877128915933
waif,waifs
84242454051292467290397915325359,8424245405129246729039791532535999005557
310904978998595108,3109049789985951087311262061301875710864
2115296975218908740196609066518035165,2115296975218908740196609066518035165017
8134002845552513917355978456,8134002845552513917355978456150353144603
9319152726802782102415,9319152726802782102415406297958288284663
68334417307315080544013889408408725,6833441730731508054401388940840872531975
7943274857148827821,7943274857148827821608844765700041403499
512210510520908347074439861378290823527,5122105105209083470744398613782908235277
01777939776,0177793977695789208451097926538290562673
40781209416214835,4078120941621483500115588361842116428399
exclamat,exclamation
12700107609,1270010760912281528326508984359568975961
630218760025813995,6302187600258139957199236013453742297589
535815748140,5358157481402247126061897306086055906508
581999652392754884274354144028845364555,5819996523927548842743541440288453645559
573329981499,5733299814994585465510552637491435419586
42420932313,4242093231358724816618683821026679970982
60527260599443204430562745229,6052726059944320443056274522916128891766
4648235308354013,4648235308354013233292486403731800319520
6654535240882872675,6654535240882872675377591970745262863228
7028150,7028150678628108252432229799853917598451
meanwhil,meanwhile
455759,4557597520262477124279622598327840583358
01435021608901857035581736618,0143502160890185703558173661823437491622
readil,readily
9335003264,9335003264144605347035729307391257848175
669313457528401187374685469162064899,6693134575284011873746854691620648991164
875241038425467937,8752410384254679379992035469104119354431
771891079352432343227617,7718910793524323432276178771256825112648
104525470094899407601,1045254700948994076012152476028199638463
098251424452625159525148,0982514244526251595251487527380563315096
readne,readnews
859425,8594250385840436599328165194149737728672
9961025096113761670,9961025096113761670187568525921208929131
766649106862033378713826058,7666491068620333787138260589876552104236
6947959645858044251949051107,6947959645858044251949051107333876799467
1847628306340588324731,1847628306340588324731228951257944267639
9978940439084744,9978940439084744359697205206599901782853
9950161091,9950161091272081791353240678426716179201
85205972638592,8520597263859224934763623122188113706307
heavil,heavily
12516176078998463010349349698,1251617607899846301034934969814942610553
4518361856989088721789764694,4518361856989088721789764694721246807900
41942890611349799610346720773549595,4194289061134979961034672077354959593868
132583428715240835661522165574998,1325834287152408356615221655749984312362
219507269337550235821,2195072693375502358215614249945382347811
fatherho,fatherhood
858785480209624470377137358,8587854802096244703771373587720086738054
594330040363762591189195691561626,5943300403637625911891956915616261227047
23536,2353637682260360801740406609971511768804
986451733662532951177510555901,9864517336625329511775105559014160459873
356927182149629227207325012695521617264,3569271821496292272073250126955216172649
154270914301016151501,1542709143010161515013086522842238721618
525406369128,5254063691285010599912421270508133194975
127826596662070,1278265966620703038479588144279024666926
ethic,ethics
gym,gymnasium
ethio,ethiop
8237904821605621009426507,8237904821605621009426507617383808247903
04364328416076247,0436432841607624776611434988031979223053
lake,lakes
92808988394594406165340521932514,9280898839459440616534052193251484330610
747525743898158705040,7475257438981587050407019682151012188260
34165348934311491753149535300674197449,3416534893431149175314953530067419744979
105120731384664871754751838297999018,1051207313846648717547518382979990189317
22275906993464816247343997332060,2227590699346481624734399733206013058796
inanima,inanimate
410075875149082958227569193,4100758751490829582275691935054218410644
lant,lantern
6140375378595945,6140375378595945063632270951224892419318
babie,babies
himalay,himalayas
identit,identity
2378561126697417713671044248219166,2378561126697417713671044248219166714996
95805912376,9580591237612512030109838678411957258877
flushi,flushing
214761755170834,2147617551708342432434174779579226338663
64580318205849626,6458031820584962613223465260617541353244
blinki,blinking
61602962113570056638347990334049623,6160296211357005663834799033404962387594
5560955,5560955351079987185041352121321534713770
flushe,flushed
land,landed
exterminatio,extermination
266790439614231852991989181065554412477,2667904396142318529919891810655544124772
23837573804282007358586938044331,2383757380428200735858693804433152925312
016544959380750634285293053131127965,0165449593807506342852930531311279659452
overflo,overflowed
9687528340516906,9687528340516906974194257614673978110715
civilisati,civilisation
184762830634058832473122895,1847628306340588324731228951257944267639
18878795,1887879542641820145369659962842686882363
grenadie,grenadiers
7833151318675891566830067921021594733,7833151318675891566830067921021594733685
903785275571333409842,9037852755713334098424501272585966924343
vitalit,vitality
93428318265090897935,9342831826509089793508696989505426358430
associa,associated
87437435578196651171661,8743743557819665117166183308811291202452
4819902,4819902253990223159133881458514872251265
471901619633546,4719016196335467707140905908269542251964
72790256700592585443102,7279025670059258544310277046369110988005
hilarit,hilarity
6124402686,6124402686833955587060775816995439846956
11947544521321732225875550489799267468,1194754452132173222587555048979926746854
benum,benumbed
384206382403943,3842063824039434163502977688802779835087
6532808341034178527,6532808341034178527248987905091993236927
06625861711729498038,0662586171172949803824887998650406156397
79760154682337154784154,7976015468233715478415429742230166504759
05239187,0523918754374252658168500305230187709615
85173941894,8517394189466510943745768270782209928468
8870712275670333173939,8870712275670333173939262509073556164513
25342799220,2534279922013463805383423696437674288625
98663995617171089911809851,9866399561717108991180985119761648649923
287114874953186218094171967684,2871148749531862180941719676843144666435
2521388551265830376304774,2521388551265830376304774906259955149259
661110427671936481,6611104276719364818363605341087489710668
48314766781,4831476678183644656510024467827445695591
romul,romulus
decan,decanter
evolu,evolution
dumbstruc,dumbstruck
74620294766116,7462029476611600443555160473504429212791
687689641425960164689647106348074,6876896414259601646896471063480741099285
127068808753864086,1270688087538640866990146174089054098187
24915791313941114,2491579131394111486084164293479587936818
3773682405,3773682405109025837593451700153405222661
9606978,9606978693335973109537126499416282656463
croni,cronies
2378561126697417,2378561126697417713671044248219166714996
4636098160895,4636098160895767042190314568494296728664
vampi,vampire
6382213521383977913844332564428849,6382213521383977913844332564428849087291
dispass,dispassionately
3310387911789239441,3310387911789239441630112634077535773520
7222980417071122569963,7222980417071122569963109459450977655664
08173869597551760838776002775,0817386959755176083877600277517253037133
04475715771141080958058141,0447571577114108095805814120895605947166
71055311,7105531111172158592190662310280992120840
278212696,2782126967677718352090839595453418667779
176890189661454044536790471362942381561,1768901896614540445367904713629423815612
23052147599,2305214759943058006652042710117125674185
0662586171172949803824887998650406,0662586171172949803824887998650406156397
232374673377147458162553069803,2323746733771474581625530698032499033676
01064276985962326040186373357,0106427698596232604018637335728466795312
warc,warcries
703993180402492881443064961,7039931804024928814430649614747600087654
88874014974614754288,8887401497461475428803874212506892121558
916894998189858852953787448951952,9168949981898588529537874489519527097766
1783106850156,1783106850156299135559874758848151014815
17572421299723542069630427857950608,1757242129972354206963042785795060891111
2172071801756160102511117902216370347,2172071801756160102511117902216370347629
ludicr,ludicrous
intimati,intimation
limitl,limitless
443504701991712582146,4435047019917125821468768317264607895969
18077636034624592787784658506560507808,1807763603462459278778465850656050780844
653972740789849530737303641348,6539727407898495307373036413489368806034
366728087241429110808,3667280872414291108080291896093127526202
danglin,dangling
78896711480589680615942791896474,7889671148058968061594279189647401954989
intimate,intimated
443241244197949192,4432412441979491929162052344213463956538
508478312747479190999688,5084783127474791909996889937275229053674
6080926,6080926962298894163047287780054743798498
350804863,3508048633935552384057355808637187635302
dilapidate,dilapidated
5616573018540492174771,5616573018540492174771620516784865079135
943285486968835997851222621308129895,9432854869688359978512226213081298958157
9403090486349605340549,9403090486349605340549312999194960879579
125929366840591370059526914934,1259293668405913700595269149344218618917
480900316,4809003162941975876195941956592556732874
36299367536262154524729846421375289107,3629936753626215452472984642137528910798
3671800538456378551291,3671800538456378551291718484178415947974
7815639779963195741,7815639779963195741262763401113013508272
229932255414774792104213,2299322554147747921042132416684826495311
6934473129971189346354502994,6934473129971189346354502994681747128179
had,hadn
970051520,9700515202665664992941738284032730594074
wate,water
33366633834768443807,3336663383476844380726243073190193635710
goodl,goodly
hal,half
overmasteri,overmastering
9126113117314169066606067613,9126113117314169066606067613797690123141
0199373597603704672457378809679398,0199373597603704672457378809679398944937
4771881533990,4771881533990204703674908435930908635477
hap,happy
pensioner,pensioners
14951386227523993893873,1495138622752399389387349050826254724177
hat,hath
570433905535701,5704339055357016865312052649561485724925
4598376457122576461226056281278,4598376457122576461226056281278521695808
wast,waste
70527227874940321250645426206304469470,7052722787494032125064542620630446947080
3500159704041,3500159704041919956050970536469647314244
autosav,autosave
enac,enacted
3261048927687318299179503799,3261048927687318299179503799444463281585
wash,washington
733265278569,7332652785694180055013634339535028708362
27793338656648162772516401910590049164,2779333865664816277251640191059004916449
dribb,dribbled
281414974006917942192888817139116,2814149740069179421928888171391162839102
8413190463683321791150591078,8413190463683321791150591078138982610262
90378527557133340984245012725859,9037852755713334098424501272585966924343
65909166596124020217785588548,6590916659612402021778558854876176161989
lase,laser
weighe,weighed
carbuncle,carbuncles
25534774,2553477400110485399696054992650809391069
wars,warship
349176841,3491768411910202466274795795643496150126
wagge,wagged
052784669279984003137878996525635,0527846692799840031378789965256351268853
waggi,wagging
685508046571043123854873351653070,6855080465710431238548733516530705707845
9046321367101161,9046321367101161928217111502828016044880
23411695017,2341169501745502360505475824093175657701
6928309190601737076465465568341320755,6928309190601737076465465568341320755631
9250461950136658543663,9250461950136658543663271254963990854914
70834819721448889879067650,7083481972144888987906765037959036696724
825600927397766758564259837858,8256009273977667585642598378587497776669
2801,2801010066817878677611982596153764364182
232527057200530398828949903,2325270572005303988289499034259566232975
35328425434966160849547880907276,3532842543496616084954788090727649930252
329813543645124092220896643987,3298135436451240922208966439872019979456
courageous,courageously
377368240510902583759345170015340,3773682405109025837593451700153405222661
4314688429884126160,4314688429884126160426822488230977885564
5649336493231572353061093857968399021,5649336493231572353061093857968399021533
bondwoma,bondwoman
4908652374428416527766114253515,4908652374428416527766114253515386651627
6879231251046080977389556,6879231251046080977389556548896281508951
furtheran,furtherance
hampde,hampden
enci,encircling
laus,lausanne
509000116371911499485202482158639621629,5090001163719114994852024821586396216294
9286308176631987048287388639069922461,9286308176631987048287388639069922461848
enca,encapsulated
1278265,1278265966620703038479588144279024666926
45575975202,4557597520262477124279622598327840583358
ency,encyclopedia
663483835896703,6634838358967034091155130878201387234947
transpor,transported
67034473216272244326591485859,6703447321627224432659148585957978237529
encu,encumbering
mendi,mending
laug,laughed
mende,mended
2816,2816339049676558789901487477972479202502
87414592464617404735,8741459246461740473527525050678399227312
03362106,0336210654228218767395801212864427885474
hed,hedgehog
40693250606283446893754301678,4069325060628344689375430167878153206160
326560815820452168839223120256710653884,3265608158204521688392231202567106538845
72521265425,7252126542502898612259306484105898847129
03638931313643271376888,0363893131364327137688841026811219891275
hel,help
2823,2823764648042953118023287825098194558153
66752740868627407912856576996313,6675274086862740791285657699631378975303
elexand,elexander
strasbour,strasbourg
centurie,centuries
salmyde,salmydessus
9768326394,9768326394506332304521926450496517354667
2827,2827739043038687727282620656631293874598
numerou,numerous
33519546838335349801503269359798,3351954683833534980150326935979816746323
01113861256116410,0111386125611641024771909030500402406622
hatche,hatched
72790256700592585443102770,7279025670059258544310277046369110988005
russian,russians
lawy,lawyer
4820991,4820991818245224493120777682508307682823
7441093521532790681,7441093521532790681603205421596795906641
7723201429548033450,7723201429548033450006952569809352828877
conformatio,conformation
4698126752265956210093183220817546,4698126752265956210093183220817546947788
75282036581869911194836586,7528203658186991119483658661027583758633
225521,2255216359325125768382924978090431102048
737046,7370463520132718259241090604009763858585
469783483203760116139138,4697834832037601161391385549993399078665
2838,2838441522579419764824996318479414814660
subter,subterranean
3586148252820017348957533954255019,3586148252820017348957533954255019475442
78413017645532475270737887640,7841301764553247527073788764069366420012
6579790379775,6579790379775050314364746514224847688313
325614952744243584753011150345103,3256149527442435847530111503451037376882
8144912692535076821,8144912692535076821109873835219750773665
6911055101472799040386897220465,6911055101472799040386897220465550833170
883057930657703331498510068357135624341,8830579306577033314985100683571356243418
egotis,egotistical
897640028276484141,8976400282764841416058720618418529718915
7578437917900480884802302930439263,7578437917900480884802302930439263092134
630669989663,6306699896632888532682145204083110738032
mailing,mailing_lists
0846558989823492193152052574783638,0846558989823492193152052574783638552662
alien,aliens
664956078125304917594,6649560781253049175940158951469549652231
linguistic,linguistics
962574244,9625742442542054678576747819095948650057
39644791014590409058629849679128,3964479101459040905862984967912874068705
192949736165944259471754765135205245072,1929497361659442594717547651352052450725
77659357,7765935780379565026806130721758672048541
46950184621407364939,4695018462140736493917366254937783014074
3504315139606691325837903374862083,3504315139606691325837903374862083669547
divertin,diverting
wayf,wayfarer
editor,editorial
engi,engineering
chag,chagrin
enge,engels
46318559765805617174468404500482,4631855976580561717446840450048285353396
09486248,0948624826169448020179174822308583500786
enga,engaged
60427,6042728986956020699701290636784716165479
468396543588566855037731312965,4683965435885668550377313129658797581050
186031959866796236348930928308784,1860319598667962363489309283087840712400
4155478105541780367735533544670303,4155478105541780367735533544670303264696
aligh,alighted
chas,chase
layo,layoffs
1947457023582954813657,1947457023582954813657818098679440202202
64059754947123909237245812615458,6405975494712390923724581261545825266673
consistenc,consistency
small,smaller
gallant,gallantry
hid,hideous
1119639279410696194654,1119639279410696194654264800067617276181
7217091398312311805,7217091398312311805404327701583562951365
3016795,3016795136710475104696690012177771280655
2870,2870912311383472485146035661382188014840
262515,2625150974827987779964373089970388867782
ronce,roncesvalles
hil,hill
mouthpie,mouthpiece
474782406699282771,4747824066992827714006903166070995147315
27592236611513744576791606362167526,2759223661151374457679160636216752674404
708348197214488898790676503795903,7083481972144888987906765037959036696724
268831328947,2688313289470553891357290706967599556298
hip,hippos
64729409013543564092779693798420657388,6472940901354356409277969379842065738891
priestes,priestess
1757242129972354206963042785795,1757242129972354206963042785795060891111
hit,hitherto
bruis,bruises
63713452,6371345205439802277866337293290829914010
7417035375420036987,7417035375420036987606087655001093452990
1038832550073648999371671,1038832550073648999371671832800283988323
peramb,perambulations
0209,0209483996399466848337747067254836188482
769011737602466430822853624947126,7690117376024664308228536249471260517329
916722273718430385263107266,9167222737184303852631072660000473678724
30688683058465080828866141119,3068868305846508082886614111979138822898
35036604169973297250,3503660416997329725088687696640355570716
07034032401334806388514095769,0703403240133480638851409576955714719036
kidnapp,kidnapper
888249342136442417833519319786543940201,8882493421364424178335193197865439402014
enig,enigmatic
5400085220065031871239,5400085220065031871239272857835807010762
soundl,soundly
7199689,7199689407223384740454259231663978160820
prayi,praying
square,squared
0511151035436747781077,0511151035436747781077850057271818080966
warcrie,warcries
praye,prayer
2874,2874666198891534664244887911940711423940
debilitate,debilitated
253152096183,2531520961836908887070167683964243781405
325242941353486993846581371758576143,3252429413534869938465813717585761433095
306397518372099753390,3063975183720997533905509588362364281449
7004468901104992393921,7004468901104992393921808815562619183440
604040848379,6040408483796190725421658694094866820923
7572233435788863537030,7572233435788863537030535008357679180120
216306870963,2163068709634119751925774318683671722139
127157599122572,1271575991225725282523378026809030528461
stealt,stealthily
805055103821539827677291373138006715339,8050551038215398276772913731380067153392
54922758115170931492,5492275811517093149218795927180019409688
beguile,beguiled
93992697446763239213707739,9399269744676323921370773991899853301483
465068,4650684481395616672207292612101646923390
557250881477,5572508814779223151974778060569672538017
6876896414259601646896471,6876896414259601646896471063480741099285
0223,02238
79751296333266752592,7975129633326675259272351611791836777128
84425,8442505695369677078544996996794686445490
sergean,sergeants
6399489868361689193778366,6399489868361689193778366483271373636546
steame,steamer
524082,5240828501201908310786780670618511457409
71943042511794045679862114630,7194304251179404567986211463013840237109
5521730173335585,5521730173335585138940745734814416151138
35129139235954529514074379431449009,3512913923595452951407437943144900950809
10814004231141852580329326739632,1081400423114185258032932673963245969140
688388003174146,6883880031741464902038435903585279931238
767895491286098,7678954912860981123113070025356003478986
76308361372894986788428511398536155,7630836137289498678842851139853615593352
enki,enkindled
8996589374772875139337710556980,8996589374772875139337710556980245575743
chec,check
86595262844825373135369816251735193,8659526284482537313536981625173519301153
ches,chest
2234657869997229179,2234657869997229179241615604355766518338
exuber,exuberance
504018892319267557518354054956017732,5040188923192675575183540549560177329071
stridi,striding
804896690629511943247309958765523,8048966906295119432473099587655236812859
621800490479559795929059165547050577751,6218004904795597959290591655470505777514
stride,strides
845768068704978044824,8457680687049780448241057997107715775790
231661615244505980576745765335552,2316616152445059805767457653355523387156
27313169538435919120440283949541,2731316953843591912044028394954195687445
chic,chicago
unconscion,unconscionable
aptes,aptest
strict,strictly
509721433149258660,5097214331492586604248511405819579711564
6038716811431308417289,6038716811431308417289371081741276458120
21607494696549892104744,2160749469654989210474443927871934536701
9939049,9939049668221127681583165112468664511673
51632800,5163280009080861985543035979484798697894
g211,g21135
76963787624918852865686607600566025605,7696378762491885286568660760056602560544
1128936773524995818201177479978863,1128936773524995818201177479978863639328
distort,distorted
abac,aback
588023820319,5880238203198149309636959673583274202498
41942890,4194289061134979961034672077354959593868
709957407786789349311975204237925,7099574077867893493119752042379250228513
468320556363,4683205563631643189391762626993103428948
7722987732136502886886885943405120579,7722987732136502886886885943405120579838
hob,hobson
846261728740,8462617287403480967931949965604299190281
preserv,preserve
abas,abashed
4416337066573150,4416337066573150237126843581984154103154
memoi,memoirs
78076736379288,7807673637928867677811705205343677057315
hon,honor
909178573976595199392993995567542714654,9091785739765951993929939955675427146549
hor,horror
2060512183941851623915370979,2060512183941851623915370979076808490967
hov,hovel
characteristic,characteristics
3457301,3457301533364263076798544338576171533346
39205618954216319860047939611339,3920561895421631986004793961133953226395
singularl,singularly
74551889338518179166,7455188933851817916675790542104210363493
immuta,immutable
hpc,hpcc
64127955,6412795535364422869554305513087000098785
4847786573106608321730937680338217,4847786573106608321730937680338217421564
enou,enough
376908932558914598141,3769089325589145981417248526582995108822
chis,chisel
433778849,4337788492834236361124473822814504596821
655604876,6556048763399988478426451731890365879756
8990017498629488833623898586321271765,8990017498629488833623898586321271765713
invidi,invidious
endeavori,endeavoring
781218240141,7812182401412993685904651465192091986053
endeavore,endeavored
trafficke,trafficker
578148767729916,5781487677299160941153954063362752423712
7726722440052684019965333,7726722440052684019965333341840043455252
37772472767,3777247276797635865806019396287718060679
9126113,9126113117314169066606067613797690123141
unscriptu,unscriptural
719953988868,7199539888680431991650866887781701439663
20646173808046029036,2064617380804602903639144493859012422380
515025191945596,5150251919455969123143757999113830165611
ensa,ensanguined
791840217,7918402179762665648458026159140717347700
14321400,1432140045051394142899835057603879934335
749213316631628124563,7492133166316281245638823828871564844788
70046866568258579827323875158302566,7004686656825857982732387515830256672015
16609988364791756331767258565235910,1660998836479175633176725856523591069520
58355252015,5835525201575239280826462555785658190226
04048682200072344035025,0404868220007234403502544820283425418788
3518813,3518813746388710427354476762357793399397
14321400450513941428998,1432140045051394142899835057603879934335
173886176119362267689057695569,1738861761193622676890576955693918707703
decompo,decomposing
184454979563998448368078519970882014,1844549795639984483680785199708820140776
03865067866933962365355564,0386506786693396236535556479102508529284
465068448139561667220,4650684481395616672207292612101646923390
8970762366830255,8970762366830255616755947749871518342698
blame,blameless
blama,blamable
2612348783340344738335,2612348783340344738335736019732359466042
rhyth,rhythmically
752685,7526850823075442545993769170419777800853
19030397327254,1903039732725461782313636337592762265630
17145885870814,1714588587081427409024818544642177487692
entr,entrance
380418091491750245433432217445,3804180914917502454334322174459241330379
choi,choice
36710905923615511386,3671090592361551138604472463787212446125
61664585006896384942616559347311,6166458500689638494261655934731129610642
inexpre,inexpressible
ensu,ensuring
58252623,5825262395941896730036408086242336576209
05982676094420326192428531701878,0598267609442032619242853170187817729602
224536893718714515,2245368937187145156739473344044728045095
40095899481093979832311088387692,4009589948109397983231108838769236490221
580981036014863644091014917341830,5809810360148636440910149173418307964634
094862482616944802017917482230,0948624826169448020179174822308583500786
930457883128541747079059795909431627722,9304578831285417470790597959094316277223
hud,huddled
9174337193208062873130358,9174337193208062873130358964057087377996
645589761697455,6455897616974559784092114091676840202693
8636452193232481339393,8636452193232481339393090754566368038513
269402159407924480541255360,2694021594079244805412553604313179926967
9626448772,9626448772056043078634808885709143464793
81321048451878451623062,8132104845187845162306239118780246040508
0404598300894356595426725687971491,0404598300894356595426725687971491870344
hul,hull
2172071801756160102511117,2172071801756160102511117902216370347629
675661035889313483800512736411157,6756610358893134838005127364111573045992
hut,huts
27898343289578,2789834328957841696889075623746728104480
712104839439,7121048394392009459146475424247859910969
deafe,deafening
407812094162148350011,4078120941621483500115588361842116428399
19686989346111771,1968698934611177160561910681226015874410
14203426465560422112239134631023161,1420342646556042211223913463102316129083
939757440664912760518,9397574406649127605188781242336831254672
indulg,indulged
4349099449420,4349099449420750911108532138744823216151
815269664910068587592655660,8152696649100685875926556605675629633614
47648,4764842052088881172283199004450428448685
4641862733690,4641862733690915849731850111839604825335
19447560812,1944756081283193309567968558277193203120
5023808073372720490888009518188957,5023808073372720490888009518188957631410
intricac,intricacies
48496445343461212922496473235612,4849644534346121292249647323561263219511
1334069728225553530004474395883007,1334069728225553530004474395883007979973
51325743496451068147969478261,5132574349645106814796947826197014832043
678363660225612,6783636602256121376708142109137353178068
2722103132,2722103132744475408331921513593452696139
disintegr,disintegrating
0794880331410992499071132416,0794880331410992499071132416945042413912
92597762817818282537,9259776281781828253720229201081864494483
9067009802496281,9067009802496281560626258636942322658490
eight,eighteenth
2922492930773193930979545287741245,2922492930773193930979545287741245118395
bygon,bygones
76157555,7615755549162366017628802206010686555241
2600436885088171572386698422422010249,2600436885088171572386698422422010249505
18285167511358171472625828596940,1828516751135817147262582859694079851857
2195072693375,2195072693375502358215614249945382347811
282773904303868772728262065663,2827739043038687727282620656631293874598
668610994383049960437407323195,6686109943830499604374073231957844732548
738474816380456351881832103865947982,7384748163804563518818321038659479820437
0193234337,0193234337873153939403115411184101414292
302485023573221459,3024850235732214597843282641421684878721
190115738341879307021540,1901157383418793070215408914993488416750
foste,foster
32883144032279804927410440,3288314403227980492741044039217614384057
99501610912720817913532406784267161792,9950161091272081791353240678426716179201
79874683534296297496525454268,7987468353429629749652545426864234949270
hyd,hyde
09198859125563411308494,0919885912556341130849457067599032002751
2922492930773193930979545287741245118,2922492930773193930979545287741245118395
48199022539902231591338814585,4819902253990223159133881458514872251265
hyp,hypertext
concernin,concerning
82649519438042,8264951943804240543255345965248373785310
bladd,bladders
miracu,miraculous
hyt,hytelnet
7908341887160621443001,7908341887160621443001453327502971510467
8804008455133279516284,8804008455133279516284128067967896557016
212949167195811935791203162514344,2129491671958119357912031625143440965031
2784836152140668972661027123715779503,2784836152140668972661027123715779503062
abom,abominable
4662370922646809671254,4662370922646809671254061869502143176211
254236606774500413415794312112,2542366067745004134157943121125012752322
985505747847121053505795649095,9855057478471210535057956490959316721675
5880238203198149,5880238203198149309636959673583274202498
63839139163076,6383913916307609763649902889305880534066
27793338656648,2779333865664816277251640191059004916449
chuc,chuckled
aboa,aboard
571101626,5711016264847833741198041625940813327229
6510020265437126004664193,6510020265437126004664193554616583894595
66810156521441903567333926116697140,6681015652144190356733392611669714045381
76762656835586254526974552609910,7676265683558625452697455260991024576619
38433818912004285378754930,3843381891200428537875493027689721681991
92416277257788147974,9241627725778814797477044600542366934615
friends,friendship
guar,guard
85424412805997628505488913098331,8542441280599762850548891309833176188498
24551650808864421212113914352,2455165080886442121211391435245393522552
218230949270321834367820638265534115716,2182309492703218343678206382655341157162
10452547009489940760121524760281,1045254700948994076012152476028199638463
inexplica,inexplicable
0883826761,0883826761845875636102643518295181539245
2716848395,2716848395524105913605919812444978458110
613264188235860365690547733430709117,6132641882358603656905477334307091175915
8394773120281,8394773120281588684570729054405751060128
768369864,7683698647741787180202729412982310888796
443868,4438682533745889962375133378280532928272
38289373,3828937321531281879754113921941560663162
724959058091918,7249590580919182525548635870352932014200
111963927941069619465426480006,1119639279410696194654264800067617276181
91521821962465,9152182196246535755705642282203995466826
abou,about
0882773391472,0882773391472820637945122602945157073671
rubb,rubbed
algor,algorithm
847592,8475923085725368613605356762146929424264
1792522994174478,1792522994174478551899950989599998774109
hypocriti,hypocritical
60414893025356786335035263820698214,6041489302535678633503526382069821487003
02102960331,0210296033185887273332987793525701823938
hypocrite,hypocrites
30499892647203498696536332621091983,3049989264720349869653633262109198306214
negre,negress
7028150678628108252432229799,7028150678628108252432229799853917598451
annoy,annoyed
47286679834412930,4728667983441293018131344299088234006652
0632396604,0632396604969145303273887874557905934937
1947457023582954813657818098679440202,1947457023582954813657818098679440202202
08658848458731016581511,0865884845873101658151167533327674887014
764164983566312751872818294865565852,7641649835663127518728182948655658524206
61179201869890,6117920186989006730270823841032802134874
4220155228,4220155228205098919781842042502825952188
annou,announced
068025398184189298889430382247661864058,0680253981841892988894303822476618640585
thrashi,thrashing
07684955832,0768495583288190293564201219633684854080
32981354364512409222,3298135436451240922208966439872019979456
482336183273872969737659882005389,4823361832738729697376598820053895902935
73132087086455223674041618,7313208708645522367404161855907938167456
0544610739794024,0544610739794024751844155581780879628222
3724366671129644602929,3724366671129644602929157461811177891696
84564,8456494622713008555942933445207270077182
abse,absence
28010100668178786,2801010066817878677611982596153764364182
5375301609214221959406387870747879,5375301609214221959406387870747879911949
derogator,derogatory
966936521867480594356998585969955408932,9669365218674805943569985859699554089329
87551380271013,8755138027101379868751299375133303843885
1559651222542929154,1559651222542929154212923108071159723275
guer,guerdon
47907615,4790761532103872755712699251827568798930
384974,3849745023626573319174244656778749966500
6412777395311302041566,6412777395311302041566848265531411348993
24367398402841886391476334916,2436739840284188639147633491695114032583
1159676472507566836772605235293,1159676472507566836772605235293977301634
4483466572204288067928061602988404,4483466572204288067928061602988404340053
rudd,rudder
126803141845,1268031418456268722581132040056433413524
9118024936605179148533042104389977301,9118024936605179148533042104389977301926
0193168322111365547392288184271373843,0193168322111365547392288184271373843690
94030904863496053405493129991,9403090486349605340549312999194960879579
debas,debasing
856594954213114,8565949542131143356088102394237060871080
6040408483796190725,6040408483796190725421658694094866820923
5677628023346565854351,5677628023346565854351219361896876831439
abus,abuse
4310227061375913680565188613,4310227061375913680565188613134583079907
633473838901775971423622305777639554,6334738389017759714236223057776395541011
retaliati,retaliation
rugg,ruggles
christian,christianity
26383798367668159183589049652163726492,2638379836766815918358904965216372649296
babeu,babeuf
10017724378401677,1001772437840167723166802004162547244179
27138360577,2713836057729788241256119071766394650706
12326326995146035,1232632699514603596037297253198368423363
50718177364174976325443677350363258000,5071817736417497632544367735036325800040
5084783127474791909996889937,5084783127474791909996889937275229053674
22464781615533532275453264,2246478161553353227545326454308709332092
125161760789984630103493496981494,1251617607899846301034934969814942610553
irrever,irreverent
94324426144566592129122564889,9432442614456659212912256488935696550091
367109059236,3671090592361551138604472463787212446125
goner,goners
absu,absurd
707875631176107464288355939159,7078756311761074642883559391598542167311
3020994152152288,3020994152152288611175126686173051956249
25384828278282622330,2538482827828262233041513709295021921965
ruff,ruffians
invita,invitation
undecide,undecided
3265608158204521688392231202567106538,3265608158204521688392231202567106538845
invite,invited
unweari,unwearied
1989115895548758648,1989115895548758648664570923172182587034
inviti,inviting
860274188801377931279938,8602741888013779312799381537276926121140
daydream,daydreams
ica,icaria
41007587514908295,4100758751490829582275691935054218410644
heresie,heresies
928751138585697338197,9287511385856973381976083524423240466778
ice,ices
shrug,shrugged
1709615504933,1709615504933383904526124043955174491368
pock,pocket
305231990521857186285436875,3052319905218571862854368757786091572692
misstat,misstatements
valke,valkeala
2908,2908971965527824577028308532173374159393
inexped,inexpedient
6517023595,6517023595097133203631578945644487800945
diversio,diversions
42648184,4264818473989215627086095650629340405264
