525714904543,5257149045432792519079400711150478537803
8659280951,8659280951315050126029195625760329325128
4461642557503400142898255762038636,4461642557503400142898255762038636438413
1559651222542,1559651222542929154212923108071159723275
271383605772978824125611907,2713836057729788241256119071766394650706
exagge,exaggerated
96378384153838051184,9637838415383805118440604369687166641651
64053282929427357971823360842,6405328292942735797182336084278467629232
85277351719,8527735171981064673837142742974468992320
431053074789010430098765808165081448626,4310530747890104300987658081650814486260
dinos,dinosaurs
25342799220134638053834236964376,2534279922013463805383423696437674288625
heavin,heaving
78813841815669182372154008936034,7881384181566918237215400893603475101448
annua,annual
caricat,caricature
transpir,transpires
4676514566899762,4676514566899762798960629592511976367290
930616001616,9306160016168434070611663449248395156319
908566008543102796375247476265,9085660085431027963752474762653530315586
4812784851004144,4812784851004144784541646456849660669913
inveterate,inveterately
friendlin,friendliness
453783784472469288,4537837844724692888305469790001312489521
subtra,subtract
68731237101802297753011906842804407809,6873123710180229775301190684280440780938
cityl,cityless
personate,personated
703028065195354520,7030280651953545205317353680895458990218
6002385828069314892223,6002385828069314892223145775878379156490
identif,identify
sullennes,sullenness
enchan,enchanting
disinge,disingenuously
43102270613759136805651886,4310227061375913680565188613134583079907
cyber,cybernaut
2327269503,2327269503283827391243828198170871168108
350015970404191995605097053646964731,3500159704041919956050970536469647314244
personati,personating
26383798367668159183,2638379836766815918358904965216372649296
walk,walked
48199022539902231,4819902253990223159133881458514872251265
lame,lament
563775071727056592717792,5637750717270565927177928553719554743385
64239377322245,6423937732224538665992861551475342773370
33242103002184,3324210300218460588586954418502977463085
78076736379288676778117,7807673637928867677811705205343677057315
woodcutt,woodcutter
lapp,lapping
898156732033027129284241219651936,8981567320330271292842412196519363037344
acorn,acorns
71003174365195902771257160,7100317436519590277125716045884860448206
201780156010422,2017801560104227783628364432372977992993
782368888557532506625426236770260421,7823688885575325066254262367702604215835
decad,decade
81997751332,8199775133263932215794782124933070511073
7941973192220960296582,7941973192220960296582500937408249714373
encouragemen,encouragement
vanquis,vanquished
2118623318278614464,2118623318278614464727795523218635916551
lapd,lapdog
earthqua,earthquake
drift,drifting
782103740733,7821037407330768184330408936244605767060
3316070107516452301310796,3316070107516452301310796620382579278533
85313861018672921889347039342,8531386101867292188934703934207224555679
301173680521,3011736805218743265426063700710595364425
8371067058556774948137385863038,8371067058556774948137385863038576282304
9334668561,9334668561083789808830313571333157729435
451183866996462278885581735322132687,4511838669964622788855817353221326876634
minnesot,minnesota
224536893718714515673,2245368937187145156739473344044728045095
5371236599283248,5371236599283248186573925142949855514151
016990166418903884354,0169901664189038843548375648056012628830
wani,waning
72238204977257730745456297912790617753,7223820497725773074545629791279061775316
60487,6048713423704295727578625493659178054016
wane,waned
ramblin,rambling
18445497956399844836807,1844549795639984483680785199708820140776
waggo,waggoner
2595690328869282912601392675,2595690328869282912601392675878582847655
17569698544013397,1756969854401339762209674945418540711844
94693694732227167074897285046419539296,9469369473222716707489728504641953929664
ware,warehouses
agains,against
17036442426942830574574715674,1703644242694283057457471567494391573593
769976837147645598526739,7699768371476455985267392259049978855142
401269545863764220650978,4012695458637642206509781085290763907972
prais,praise
larb,larboard
9127710538552661926,9127710538552661926903526081367717666435
3020994152152288611175126,3020994152152288611175126686173051956249
6402636703151957,6402636703151957650493344879513766262192
374205497,3742054978566598954690899385589184410856
39331213225651018,3933121322565101891753685663381397368363
impossibil,impossibility
diony,dionysus
laqu,laquey
8205467856711479730650770354,8205467856711479730650770354756205674283
93428318265090897935086969895054263,9342831826509089793508696989505426358430
19030397327254617,1903039732725461782313636337592762265630
fanatica,fanatical
86592809513150501260291956257603293,8659280951315050126029195625760329325128
securi,security
03837215772683117073455225019412170,0383721577268311707345522501941217015413
063436083073762816139841073924100,0634360830737628161398410739241003719675
68550804657104312,6855080465710431238548733516530705707845
feelin,feeling
latt,latter
hab,habit
5844390967248232348259587,5844390967248232348259587963698908456664
72495,7249590580919182525548635870352932014200
incompatibil,incompatibilities
secure,securely
watc,watch
goodn,goodness
han,hand
foule,foulest
7906519612917777354183694676232,7906519612917777354183694676232982904981
har,hard
goodb,goodbye
hav,have
52411856734897392234152750707,5241185673489739223415275070795413745346
911802493,9118024936605179148533042104389977301926
haz,hazard
2801010066817878677611982596153,2801010066817878677611982596153764364182
editin,editing
facsimile,facsimiles
anony,anonymous
57017823038096567883112289305,5701782303809656788311228930580914057261
01530841804173769,0153084180417376989637590025469994541316
lass,lassitude
585705785541921773050534268753,5857057855419217730505342687533799076038
44324124419794919291620523442134639565,4432412441979491929162052344213463956538
warm,warmth
wari,warily
241536214303199965695610753570,2415362143031999656956107535704172072853
81231960253373367,8123196025337336774379706877138147475521
663353633190041343328443476300679820,6633536331900413433284434763006798202371
slaughterhou,slaughterhouse
8128905560530091416,8128905560530091416446608691247256021455
80227309363674021351538643169,8022730936367402135153864316930152674605
trampi,tramping
0493705150736776462984,0493705150736776462984497168212199419827
803748835436066329943,8037488354360663299436899730090925177601
6100870250132945332535804568928570724,6100870250132945332535804568928570724120
wavi,waving
squali,squalid
752156685719506371936565390389449,7521566857195063719365653903894493664217
wave,waves
57806110155221022448663,5780611015522102244866332471843670355023
bartere,bartered
2520124081345228,2520124081345228597462671517715222306374
2629289600725876,2629289600725876015648405560886131654118
7715568874728845183810,7715568874728845183810606903802652831827
07121345398371135750097585440,0712134539837113575009758544059395586617
11485,1148520549336793686843083240412678922092
93671164047775,9367116404777559854812639075047472950126
endl,endless
confirmat,confirmation
cudgellin,cudgelling
junio,junior
50933287,5093328785670674677381226752831653559245
216074946965498921047444392,2160749469654989210474443927871934536701
6895155696868993848964391952,6895155696868993848964391952252323097033
32675015324359090294915169737381108979,3267501532435909029491516973738110897934
321290777237485066354891708928507602,3212907772374850663548917089285076023435
72790256700592,7279025670059258544310277046369110988005
14171210344608427161,1417121034460842716166190012571958707932
23479,2347976267368985547494427794991656010852
7676265683558625,7676265683558625452697455260991024576619
19544305567483704,1954430556748370425907553004950664994802
35447,3544731963084400668351551609139256929121
035715732306971210642342408159706,0357157323069712106423424081597068328707
enco,encourage
2818,2818953910289168163287093097131841398154
7938668614293324,7938668614293324543983592637036699355184
bacch,bacchus
6310629034027372,6310629034027372604799401819299544542972
2814,2814902414678047232759768426963393577354
wats,watson
heb,hebrew
80955621264592795333690,8095562126459279533369063193659441326111
827253037348368919118471971337530884467,8272530373483689191184719713375308844677
3831307489724550,3831307489724550572908568849609134632316
1531981987106161098503757589655,1531981987106161098503757589655767289040
hen,henry
her,here
738620691740369521353373,7386206917403695213533732531666345466588
7596948538057364208384918887,7596948538057364208384918887095176052287
enfr,enfranchised
710428459816,7104284598160899610194569164698383771826
1664172108314055186413330222,1664172108314055186413330222478711851181
1256703078718851093363,1256703078718851093363444801496752406185
79134654439319652541548294945778,7913465443931965254154829494577875758599
809556212645927953336906,8095562126459279533369063193659441326111
72521265425028986122593064841,7252126542502898612259306484105898847129
44293645142861715858,4429364514286171585873397467918975712119
287114874953186218094171967,2871148749531862180941719676843144666435
005335831805200829157229046963655531781,0053358318052008291572290469636555317815
851159874543409320401,8511598745434093204010221898270753921240
5069182601096890692,5069182601096890692514171425142181534915
40390136107395245686243008096720460,4039013610739524568624300809672046099554
225516,2255162155107179460621892674335641960083
483147667818364465651,4831476678183644656510024467827445695591
59416,5941616693902049665352189672822671972640
bewraye,bewrayed
0865536474517565487931892564408,0865536474517565487931892564408527448919
lawg,lawgivers
7975129633326675259,7975129633326675259272351611791836777128
enem,enemy
searchab,searchable
131096381025591146439238052,1310963810255911464392380521390786289356
82125980550754851232313331300621490042,8212598055075485123231333130062149004270
1855966904855,1855966904855946760796819016726663465018
66667482742692,6666748274269259686864337319165487177501
765682424786473617,7656824247864736176671770647002431119711
_hide,_hide_
772672244005268401,7726722440052684019965333341840043455252
smart,smartness
9310531444716688351,9310531444716688351829205143436092924931
wazi,waziri
60414,6041489302535678633503526382069821487003
4998920868058257492796,4998920868058257492796104841984443634632
417402388934,4174023889344124796357437026375529444833
227218169405159042170892,2272181694051590421708921042875521886583
3937577185991633511216344103,3937577185991633511216344103791045184501
9753857795837279770297223143519995849,9753857795837279770297223143519995849952
chai,chains
17060715201589825299772,1706071520158982529977280352000261088881
916155147,9161551477763018763021360688252962744602
03949840,0394984033580913091401978778436501679601
7716958,7716958419563109577748529579836844756803
wayl,waylay
3013865627546016127,3013865627546016127924635978366148016387
971859768970427590415,9718597689704275904150094659525276348762
3154116631129,3154116631129638437194003337360133055263
laye,layers
21607494696549892104744439,2160749469654989210474443927871934536701
layi,laying
814276391051923468508197,8142763910519234685081979001796519907050
chau,chauffeur
documen,document
fough,fought
946936947322271670748972850464,9469369473222716707489728504641953929664
cham,chamber
89068518675586857443446921379209,8906851867558685744344692137920945906836
7632344291124231136860372451443,7632344291124231136860372451443876580127
05699813532644359739651734,0569981353264435973965173473319484798758
before,beforehand
95047405652104100,9504740565210410022689878585254706890316
hin,hind
063436083073762816,0634360830737628161398410739241003719675
hir,hired
01037277227710870564912966121,0103727722771087056491296612106149407278
5168144627670903450457460997444500166,5168144627670903450457460997444500166918
925655548,9256555487861614478717581068572356895150
41907524313,4190752431332390340490819523304438955906
493637749605945152169326449451,4936377496059451521693264494518829263952
84243335550958221912862797205455,8424333555095822191286279720545546626709
0207,0207695393241550967626808876035724639139
464186273369091584973185011,4641862733690915849731850111839604825335
125670307871885109336344480149675240,1256703078718851093363444801496752406185
363135853890236625572854245160,3631358538902366255728542451601808048716
reconnoitere,reconnoitered
882207379292140954871795694785441,8822073792921409548717956947854414951731
1621322002,1621322002511937952724803401331352470141
71335447209811784614510778723,7133544720981178461451077872399140606290
0214,02141
30183701555754082237153803783838334,3018370155575408223715380378383833427023
66277047933328932,6627704793332893221361418587859727716856
59456,5945696857828170203254955525288754644660
311398110928315832169315,3113981109283158321693156386745974744958
0210,0210296033185887273332987793525701823938
inaccess,inaccessible
350431513960669132583790,3504315139606691325837903374862083669547
898156732033027129284241219651936303,8981567320330271292842412196519363037344
655604876339998847842645173189,6556048763399988478426451731890365879756
86336886944,8633688694466556411266228792181211412142
6382213521383977913844,6382213521383977913844332564428849087291
1124982,1124982614345594089618135092268576114746
40719459,4071945996323060254707901774527513186809
290676290809511457580602708,2906762908095114575806027080609280150440
36126010908419590215582111816677413,3612601090841959021558211181667741384396
9192897695931576689198,9192897695931576689198730517638869846150
20383227,2038322781246413671297959415082918378213
5732926646164022797911959752485253,5732926646164022797911959752485253003767
906695224044652158992864203435098858422,9066952240446521589928642034350988584226
79071925462463090557492987816612719,7907192546246309055749298781661271916548
66545352408828726753775919707452,6654535240882872675377591970745262863228
chem,chemical
11447204147609176580,1144720414760917658043029845017468679812
attribut,attributed
59474,5947433737856955384562468010139057278710
chee,cheerful
steams,steamship
chea,cheap
64053282929427,6405328292942735797182336084278467629232
385522699976822609645,3855226999768226096450075045000961168661
persisten,persistence
71083890978259644061705435,7108389097825964406170543546968567030745
cheq,cheque
57806110155221022448663324718436703,5780611015522102244866332471843670355023
766922423874347011209908590821,7669224238743470112099085908216407357638
36272090956550084648660,3627209095655008464866053689754984789958
625678575354239947427919,6256785753542399474279194425446646433155
622654141067246487216174351317397,6226541410672464872161743513173976971222
45225355003596832533748,4522535500359683253374891862786783594439
deificatio,deification
239711922814450735588373,2397119228144507355883733240578148626622
7786984177356031181116775638725899115,7786984177356031181116775638725899115168
7187499,7187499753592127560844147378233032703301
accommod,accommodated
7669224238743470112099085908216407357,7669224238743470112099085908216407357638
61568007730984416,6156800773098441606135584370127757346370
57094677131822113205505046579701,5709467713182211320550504657970186933776
48209918,4820991818245224493120777682508307682823
citat,citation
367645987,3676459875488726170687163109591315801609
0825756785,0825756785507020555105572381878574650371
990758280166111200631454113151441088757,9907582801661112006314541131514410887576
90166586706771,9016658670677145688627933431535135056882
enmi,enmity
3612601090841959021558211,3612601090841959021558211181667741384396
0261,0261564643215956091085109244516245442014
094061479372400088421,0940614793724000884215353586205278012501
099672013123,0996720131237303297076789887400993173096
3920561895421631986004793961,3920561895421631986004793961133953226395
489240,4892408117023504135541268238637443412092
010642,0106427698596232604018637335728466795312
1738497685231362760768,1738497685231362760768684947803649482999
9037852755713334098424,9037852755713334098424501272585966924343
27263546019124608004516081,2726354601912460800451608108641835539669
80100679,8010067948926855360944990373928383520627
2350656,2350656532331797738656666181652390017664
5972866594,5972866594511364413703313936721185695539
786548087147646451282,7865480871476464512824264478216644266616
indust,industry
organ,organized
7028150678628108252432,7028150678628108252432229799853917598451
hol,hold
73674305745187265414016446924576,7367430574518726541401644692457679218575
shiver,shivered
hop,hope
321290777237485066354891708928507602343,3212907772374850663548917089285076023435
hot,hotly
993480444554985059,9934804445549850597823297898617029498418
0269,0269424810854530602810627264236538250773
83345048690733,8334504869073382793484253056987374694973
admirati,admiration
1632261765,1632261765485737667194313284005062629514
2871148749531862180,2871148749531862180941719676843144666435
nowaday,nowadays
48261396618720304839119,4826139661872030483911956025038111155093
chim,chimney
2960508203415,2960508203415938806006561845735081804032
41765066362169059280215164,4176506636216905928021516429198484077446
924476146066808,9244761460668082264800168477411853742345
95829602910746901609,9582960291074690160945128845655007145809
996102509611376167018756852592120892,9961025096113761670187568525921208929131
chie,chief
vulture,vultures
409421321300206164540821986138099462721,4094213213002061645408219861380994627212
6258392376391717855799468922496750179,6258392376391717855799468922496750179251
81181548267844169,8118154826784416931528440846108758821431
0276,0276166958278982913613535306291331427881
107445400761642,1074454007616429525362460261476180471744
192900074520989595920,1929000745209895959201159412324102274845
30523199052185718628543687577860915726,3052319905218571862854368757786091572692
irresist,irresistible
507033598496,5070335984964593699534959698554244978249
8510673615276261016026647772485083344,8510673615276261016026647772485083344719
1256703078718851093363444,1256703078718851093363444801496752406185
3683080426309910481567503,3683080426309910481567503623509654924302
17145885870814274090248,1714588587081427409024818544642177487692
335863680374475306645024184371360,3358636803744753066450241843713603085228
0294,0294933073847175447537619370178829763824
battlefi,battlefield
unsympath,unsympathized
346024554247028375,3460245542470283753000337254039100859976
burglar,burglars
557347894001955870478474165884,5573478940019558704784741658847364803865
4392559862052140905234625084783048,4392559862052140905234625084783048704649
0287,0287529864161287496473708235188892189612
7841301764553247527073,7841301764553247527073788764069366420012
642329956935697166213782736,6423299569356971662137827361388995305157
vanish,vanished
477214,4772148212815760727530517333096345590932
3771705474725026941732982890400,3771705474725026941732982890400239372879
enqu,enquired
72205646992477182893105883947691708514,7220564699247718289310588394769170851420
annexat,annexation
francisc,francisco
7044368351528538360944295596436067609,7044368351528538360944295596436067609022
40219629557247932987132852479994638,4021962955724793298713285247999463893892
385624892013001078246216513698951,3856248920130010782462165136989511064611
854091787,8540917878668826947602781853283155445565
countenan,countenance
4002113,4002113207421986429173836791762328264446
ballroo,ballroom
310904978998595108731126206,3109049789985951087311262061301875710864
0434560669,0434560669664568997469103739877128915933
_unde,_underground
deale,dealer
0817386959755176,0817386959755176083877600277517253037133
deali,dealing
citad,citadel
choc,chocolate
875868425049269037093426202802239,8758684250492690370934262028022399861803
htm,html
vapour,vapours
lumber,lumbering
610087025013,6100870250132945332535804568928570724120
622792986282709446275915009,6227929862827094462759150096832263450737
beatenes,beatenest
35916332470,3591633247099185942520392818083953020434
17778149888610083087784957170,1777814988861008308778495717098808586670
enth,enthusiasm
5573709085515064800232147644303723246,5573709085515064800232147644303723246614
186218067457128099385258842631,1862180674571280993852588426319306701820
hub,hubble
wafte,wafted
wearisom,wearisome
huf,huffy
inconsid,inconsiderate
057954900807604003415,0579549008076040034154662137669606444293
4682205939216733594850578496228079324,4682205939216733594850578496228079324226
hun,hundred
hur,hurt
15372784355398624401,1537278435539862440158564886921016447816
2010040,2010040811760123270513163743154487571768
9432442614456659212912256488935,9432442614456659212912256488935696550091
huv,huvvered
visibl,visible
surcea,surcease
28381694330975012918544596923388,2838169433097501291854459692338873328861
artifici,artificial
sightles,sightless
mcgow,mcgowan
35861482,3586148252820017348957533954255019475442
esquir,esquire
venerab,venerable
40902387355341851642644486524780576382,4090238735534185164264448652478057638261
798656359079684621915349445,7986563590796846219153494458767717006377
eradi,eradication
scorche,scorched
chow,chowder
4135679554246646,4135679554246646013356636173058117116460
52580565947030468363445926525521370,5258056594703046836344592652552137008068
chos,chosen
choo,choose
945340324598423693462706024257943256,9453403245984236934627060242579432563660
5934198562478,5934198562478071443497720199170266538071
3594883176814891943065304,3594883176814891943065304260297738854929
enum,enumeration
614599463,6145994638578378211017122446355845171941
chok,choke
negli,negligence
deade,deaden
moslem,moslems
1269155264,1269155264575747869859642421765928968623
negle,neglected
01281705430679852618689498950049182750,0128170543067985261868949895004918275008
920780944052138528653384627,9207809440521385286533846279707480178724
impression,impressions
scorchi,scorching
misbecom,misbecomes
negot,negotiations
27377802136524040288172170,2737780213652404028817217012490974899454
034684,0346841574431277398110441867620329544754
0783145775,0783145775891280203970053633193821100095
574162397388520162023847842561635125,5741623973885201620238478425616351259716
42420932313587248,4242093231358724816618683821026679970982
0014979856581303,0014979856581303057406200285540973826878
231661615,2316616152445059805767457653355523387156
3288112052146489805,3288112052146489805180092024719391710555
79980161254922785,7998016125492278509257782562092622648326
36169070561482809,3616907056148280980363243454128229968275
26518708714613,2651870871461390952145498799230043177950
218654599715966390,2186545997159663901564194175182093593261
236817146064951,2368171460649518550878059663535469878820
804332809132,8043328091329930789368671274139228900330
66907731180012118,6690773118001211882997373198910060609668
1914588428330005256847768743059163904,1914588428330005256847768743059163904943
11878311540,1187831154087577756002066412456229323911
49431804983419963998145,4943180498341996399814587734358631159405
wheelbarro,wheelbarrow
25083964613289295845679,2508396461328929584567927365409119947616
wagam,wagambi
618980645148084929269574941290336337341,6189806451480849292695749412903363373410
2706781490035025287682360,2706781490035025287682360782210739710233
001497985658130305740620028554097,0014979856581303057406200285540973826878
300517885397379094552651351,3005178853973790945526513514407313004986
95203633,9520363356199476919379650650168087102507
4660616669804218267724560530660773,4660616669804218267724560530660773899624
73704635201327182,7370463520132718259241090604009763858585
703028065195354520531735368089,7030280651953545205317353680895458990218
683361,6833613038829431040800296873869117066666
10928867789202700775049515114057,1092886778920270077504951511405782565295
geographic,geographical
chum,chummy
328352167,3283521672802137241594734409549831613832
confiscati,confiscation
immure,immured
60487134237042,6048713423704295727578625493659178054016
700371161829485939931199,7003711618294859399311999550704553811967
confiscate,confiscated
2170336151,2170336151163782359059685168880561304838
004469490320588382949236139192843052491,0044694903205883829492361391928430524916
67523283916888653737513357948598601,6752328391688865373751335794859860107569
6317428632911963339913270908,6317428632911963339913270908606507459526
polygamou,polygamous
84242454051292467290397915325359990055,8424245405129246729039791532535999005557
115986970795,1159869707957459463371702432684848646320
687952503820444232669,6879525038204442326697479264829899016938
5721874602100531148,5721874602100531148335132385004782716937
37690893255891459814172485265829,3769089325589145981417248526582995108822
semitrop,semitropical
132583428715240835,1325834287152408356615221655749984312362
708975715033330963651576804,7089757150333309636515768045019660252155
present,presently
recipien,recipient
inexpli,inexplicable
79760154682337154784154297422301,7976015468233715478415429742230166504759
30757573490270734249629887999694209459,3075757349027073424962988799969420945959
525714904543279251907940071115,5257149045432792519079400711150478537803
863368869446655641126622879218121141214,8633688694466556411266228792181211412142
9618829452917136294096759250763134,9618829452917136294096759250763134863660
supremel,supremely
1679339963283301316385,1679339963283301316385083096794279293455
036389313136432713768884102681,0363893131364327137688841026811219891275
225924456152036560826889019391,2259244561520365608268890193913957991844
733420719850225977140863812201598,7334207198502259771408638122015980894363
486540348895540021076517163088475970409,4865403488955400210765171630884759704098
7003711618294859399311,7003711618294859399311999550704553811967
7320960125,7320960125647945148271256713266970673671
inveter,inveterate
631557192703,6315571927036363450395296043628850885551
2667274978773,2667274978773047021616501971193744250562
92078094405213852865338462797074801787,9207809440521385286533846279707480178724
mournf,mournful
immuni,immunity
883219897675132053,8832198976751320535115230545666467143795
negro,negroes
516034636443862699772957506584689295,5160346364438626997729575065846892959980
2305214759943058006652042710117,2305214759943058006652042710117125674185
47721482128157607275305173330963455,4772148212815760727530517333096345590932
7cerf,7cerfnet
21308118913500279654910,2130811891350027965491034480615017040726
79718818785437679775167592782230031294,7971881878543767977516759278223003129455
7865480871476464512824264478216644,7865480871476464512824264478216644266616
4980318169828,4980318169828654166132873909074116734612
356927182149629227207325012,3569271821496292272073250126955216172649
092301196559149158005617,0923011965591491580056170725851850316728
thursda,thursday
abso,absolute
131450343857340325,1314503438573403257954970781938528569992
368036328913966415,3680363289139664155342066705623272936001
reconnize,reconnizes
reflect,reflected
95139575641,9513957564191226851559624762032820387263
41825649655632945187096,4182564965563294518709637484074360669912
58199965239275488427,5819996523927548842743541440288453645559
6730360561230710723922581504781379,6730360561230710723922581504781379172731
262853294710556026704133845005,2628532947105560267041338450050782739064
awhil,awhile
975385779583727977029722314351999,9753857795837279770297223143519995849952
85424412805997628505488913098331761,8542441280599762850548891309833176188498
babbl,babbler
1600117160338604710710,1600117160338604710710015235631159734711
27138360577297882412561190717663946507,2713836057729788241256119071766394650706
disgustf,disgustful
30954815935450754,3095481593545075492355416776687645521254
493637749605945152169326449451882926395,4936377496059451521693264494518829263952
4276836558267,4276836558267067663139119722118115284665
23718564299915082889808090,2371856429991508288980809041891810154508
citru,citrus
46506844813956166722072926121,4650684481395616672207292612101646923390
84564946227130085559429334452,8456494622713008555942933445207270077182
7149423343867876705824452296605,7149423343867876705824452296605797007134
166406,1664061708131602078213341260356852013161
25555736557083150320019,2555573655708315032001908299209654549873
3288112,3288112052146489805180092024719391710555
4865403488955400210765171630884759,4865403488955400210765171630884759704098
266727497877304702161650197119374425056,2667274978773047021616501971193744250562
405013841074788943393996603591853934,4050138410747889433939966035918539341984
58536293873,5853629387379236992883704790048472224037
9304578831285417470790597959094,9304578831285417470790597959094316277223
62578756203642,6257875620364294270257512121137330213811
802361047743115330785159902977771499610,8023610477431153307851599029777714996102
2895849,2895849625656881972792768694795806100573
3377301581536334149093237034703637,3377301581536334149093237034703637513354
47594,4759457138217852516642742746639193200305
34846331792190449465292302146925,3484633179219044946529230214692597565663
687952503820444232669747,6879525038204442326697479264829899016938
monotono,monotonous
516275607080900436460,5162756070809004364604214970256914885552
6805374277273788637267830165683510923,6805374277273788637267830165683510923322
werte,werter
inexpen,inexpensive
inexper,inexperienced
84515120283396640547496946,8451512028339664054749694634398628829195
2424836137964756924820763213564273572,2424836137964756924820763213564273572616
19129095707986669945376508040791785243,1912909570798666994537650804079178524382
1058567196636,1058567196636796167140097031535132386972
8364896134225,8364896134225164450781824423529486363721
625787562036429427025751212113733021,6257875620364294270257512121137330213811
22552163593251257,2255216359325125768382924978090431102048
pocu,pocus
27067814900350252,2706781490035025287682360782210739710233
1327126624750558225863492,1327126624750558225863492842771835583164
571101626484783374,5711016264847833741198041625940813327229
1061615543708329950285490365961736,1061615543708329950285490365961736272655
0445962632793463,0445962632793463772115102854547231288003
99167751837683159982126323712,9916775183768315998212632371238543573126
ico,icon
22964431726358752454860756302066765694,2296443172635875245486075630206676569423
15871869255386061647798340254351284,1587186925538606164779834025435128439612
6681400975952814939072,6681400975952814939072226011126811531083
2906,2906762908095114575806027080609280150440
068713431,0687134311879618963747550336282093994934
50703359849645936995349596,5070335984964593699534959698554244978249
46255940378,4625594037892492500762438689377647531010
2945234880983414766455593422094,2945234880983414766455593422094020597334
guil,guilty
extendi,extending
extende,extended
incipie,incipient
guit,guitar
899852598966724744126503,8998525989667247441265036084164841607244
imaginati,imagination
820468661259085367873860331844290551068,8204686612590853678738603318442905510689
repres,representations
mechanicall,mechanically
idl,idle
726468526486917294841415,7264685264869172948414153004604004299585
attune,attuned
8237904821605621009426507617,8237904821605621009426507617383808247903
montenegr,montenegroes
guid,guide
2917,2917109318028235504255365399716605475390
068025,0680253981841892988894303822476618640585
23411695017455,2341169501745502360505475824093175657701
lustin,lusting
3771632,3771632056518351970100115722010956997890
3256149527442435847,3256149527442435847530111503451037376882
706317395612448413745782734376330101,7063173956124484137457827343763301018534
detect,detection
61190541459,6119054145955378853200366615264923610030
76860853477681495022992809380658400,7686085347768149502299280938065840007311
turtl,turtle
559992105781913710301889,5599921057819137103018897920640888397476
18118249379954,1811824937995404770083693488892209638142
_shooti,_shooting
8817224421649554168897855,8817224421649554168897855582651980462455
3676459875488726170687163109591315801,3676459875488726170687163109591315801609
4413708,4413708233391788611470822865753107853667
lawgive,lawgivers
823575357287423664829460477042916643840,8235753572874236648294604770429166438403
releva,relevant
rapturous,rapturously
6653636603700758810044502657349,6653636603700758810044502657349351277074
6325139,6325139266942494856923209045968977756767
blindl,blindly
stinti,stinting
79014851583954044428,7901485158395404442839883817975112453555
39070831380302140725567530226000335,3907083138030214072556753022600033565715
96592,9659291850294013160065112439529787436422
91330986335454,9133098633545432497144137805913224081496
9046007728408622,9046007728408622147475476532215055181164
inappli,inapplicable
2827739043,2827739043038687727282620656631293874598
16551442864320495,1655144286432049552568385430792542999093
679010945311171202,6790109453111712024389032341025993751158
98523091904649672602434112703456111141,9852309190464967260243411270345611114149
softw,software
fruitfu,fruitful
2689824772221098,2689824772221098521897581408797634861467
tingli,tingling
541382655433884877788599720636796606923,5413826554338848777885997206367966069232
carrol,carroll
980226,9802266940456421813286245175496521472216
tingle,tingled
preparation,preparations
rumo,rumors
basicall,basically
232154896062817794302268640,2321548960628177943022686405795558457306
2942,2942277105930566606251522909241480570809
jaspe,jasper
repris,reprisals
72957035192387686405544278134169,7295703519238768640554427813416980724938
9468536782310609792159936001,9468536782310609792159936001994623799343
enable,enabled
_ye_are_bound_to,_ye_are_bound_to_tell_
87233361813,8723336181349941454169473654925484063379
8271686445483065466339752560796,8271686445483065466339752560796159358308
aetol,aetolian
bengu,benguela
8594250385840436599,8594250385840436599328165194149737728672
2953,2953094429119590295968563923037689976327
scriptural,scripturally
2329175076469684003556425503,2329175076469684003556425503797106891999
differentiat,differentiate
0982514244526251595251,0982514244526251595251487527380563315096
05109987,0510998790719611852832556787472942907151
13356244383818536,1335624438381853662735637834369212793547
328352167280213724159,3283521672802137241594734409549831613832
shinnin,shinning
church,churches
unnecessar,unnecessary
090007474,0900074740659456503153750441779821923063
2768601226558630456913133560978156776,2768601226558630456913133560978156776098
278212696767771835209083959545341866,2782126967677718352090839595453418667779
affectionate,affectionately
6006849,6006849380408752108541598512780703332077
557250881477922315197477806056967,5572508814779223151974778060569672538017
2964,2964243757871292943936617736283013659587
2960,2960508203415938806006561845735081804032
4186612891526444692622288436,4186612891526444692622288436629946273246
pois,poison
2968,2968315635814542089054065122641916201550
09181934116675835634397,0918193411667583563439758886046349413111
6288179495,6288179495997154522125066746117439488443
excommuni,excommunication
26593391248788563950464419602,2659339124878856395046441960224751860114
29089719655,2908971965527824577028308532173374159393
72521,7252126542502898612259306484105898847129
poig,poignant
nice,nicely
87077775193299942137277211258843608,8707777519329994213727721125884360871583
7417492087541064556959508,7417492087541064556959508967969794980679
64003121527870222366,6400312152787022236646363575550356557694
8472929090154685591637926,8472929090154685591637926961968410006765
230586033206064194929893101242308,2305860332060641949298931012423081105800
benig,benignity
3612601090841959021558211181667741384,3612601090841959021558211181667741384396
cicn,cicnet
guru,gurus
477188,4771881533990204703674908435930908635477
internatio,international
281895391028916816328709309713184139815,2818953910289168163287093097131841398154
21308118913,2130811891350027965491034480615017040726
roman,romantic
ascribe,ascribed
715627429576366695966198350743,7156274295763666959661983507435667132218
06901104,0690110456227579220926904132753699634145
572187460210053,5721874602100531148335132385004782716937
lustro,lustrous
7696378762491885286568,7696378762491885286568660760056602560544
166417,1664172108314055186413330222478711851181
verifica,verification
ill,ills
poki,poking
5817395581981223970100920172022516,5817395581981223970100920172022516063529
76759854,7675985442715277884438367601499128973582
niec,niece
75507233198884175905,7550723319888417590521211390376609272658
poke,poked
9874663685629265505822288771,9874663685629265505822288771322178144048
automa,automatically
